video_id,index,start,end,speaker,text,duration,word_count,hard_filler_count,soft_filler_count,profanity_count,question_count,sentence_count,avg_valence,avg_arousal,avg_dominance,total_valence,total_arousal,total_dominance,vad_word_count,wpm
vi1GPAuvhakg74TUpNoMMUvc,64,30:33.822,30:50.330,Sriram Krishnan,"You know what's interesting is that if we don't get the carve out, one of the things we'd actually consider is probably doing not only submit a couple of phase ones, we may want to consider submitting a direct phase two as well because the revenue gap was going to be even larger",16.508000000000038,53,0,2,0,0,0,0.34000000000000014,-0.13923809523809522,0.11457142857142856,7.140000000000002,-2.9239999999999995,2.4059999999999997,21,192.6338744850977
vi1GPAuvhakg74TUpNoMMUvc,65,30:50.950,30:56.968,Scott Weissman,"without the, yeah, we wouldn't, we wouldn't be able to submit that in January, though. We'd have to wait for the next, I don't know.",6.018000000000029,25,0,0,0,0,2,0.279,-0.29833333333333334,0.1416666666666667,1.6740000000000002,-1.79,0.8500000000000001,6,249.25224327018822
vi1GPAuvhakg74TUpNoMMUvc,66,30:56.984,31:18.700,Sriram Krishnan,"We already have the last. We have a lot for a phase two for CKD. It would be at CKD. It wouldn't be anywhere else. Yeah, we're damn close, but it is work anyway. But Bill, I think that, yes, I think, I think that clarifies it. I agree with this completely.",21.716000000000122,52,0,0,1,0,7,0.23729411764705888,-0.2610588235294118,0.06411764705882353,4.034000000000001,-4.438000000000001,1.09,17,143.6728679314783
vi1GPAuvhakg74TUpNoMMUvc,67,31:22.080,31:51.972,Bill Landi,"I'm okay with, look, whatever we decide as a consensus, I'm not going to, not going to fight. But what makes me uncomfortable is that we have no reason. I mean, like Scott basically said, well, then once we get the carve out, then we could prioritize it. It's not clear to me that if we prioritize it, then there's actually enough time to do it, that, you know, we're talking about a month here. There might not be enough run.",29.892000000000053,81,0,4,0,0,5,0.27649999999999997,-0.05,0.22519999999999998,5.529999999999999,-1.0,4.504,20,162.5853071055798
vi1GPAuvhakg74TUpNoMMUvc,68,31:52.036,31:54.276,Sriram Krishnan,I actually talked about three weeks.,2.240000000000009,6,0,1,0,0,1,0.30600000000000005,-0.55,-0.246,0.30600000000000005,-0.55,-0.246,1,160.71428571428507
vi1GPAuvhakg74TUpNoMMUvc,69,31:54.468,32:07.520,Kanishka Rao,"I actually talking about more. Right. Because once we hit October, that's the other thing. Right? Like how much time are we going to have in October to do any other stuff?",13.051999999999907,32,0,2,0,2,5,0.1781818181818182,-0.2250909090909091,-0.032,1.96,-2.476,-0.352,11,147.1038921238135
vi1GPAuvhakg74TUpNoMMUvc,70,32:09.380,32:14.892,Bill Landi,And it's not necessarily just our work because this is my fear.,5.511999999999944,12,0,1,0,0,1,-0.02733333333333332,0.2393333333333333,0.09399999999999997,-0.08199999999999996,0.7179999999999999,0.2819999999999999,3,130.62409288824517
vi1GPAuvhakg74TUpNoMMUvc,71,32:15.036,32:16.300,Kanishka Rao,"No, I get your point, Bill.",1.2639999999998963,6,0,0,0,0,1,0.084,-0.20733333333333334,0.08866666666666671,0.252,-0.622,0.2660000000000001,3,284.81012658230185
vi1GPAuvhakg74TUpNoMMUvc,72,32:16.340,33:15.730,Bill Landi,"There's a lie. We'll identify something. It will take three months to set it up and then, but the impact on the healthcare once it's being used takes nine months to be realized. And that, that won't be enough Runway to be able to get the value, to be able to make the commitments that we will need to make next year. And I'm not saying, let's put it this way. If I knew for a fact that there wouldn't be enough Runway. I wouldn't be saying, I'll go along with what you guys come up with. Right? There's a good chance that we will have enough Runway, but we certainly don't know that for a fact. And that's my discomfort. And if with that discomfort we think this is the right approach, I'm fine with that.",59.3900000000001,137,0,0,0,1,11,0.2653478260869565,-0.18073913043478265,0.09078260869565218,12.206,-8.314000000000002,4.176,46,138.4071392490316
vi1GPAuvhakg74TUpNoMMUvc,73,33:17.310,33:48.270,Sriram Krishnan,"I mean, the reason why I'm saying this is I think Bharat is going to be heavily involved in three a. I know you've got a bill name there, but it's really, this is, Barth is going to drive that Bill, let's not pretend. And so, Bill, the question is you've got one, two and three. You get to put one a wherever you want. Where do you put that? In the other priorities above and below. Which ones? I'm not disagreeing with you. You're uncomfortable. Where would you put it?",30.960000000000036,91,0,1,0,3,10,0.09492857142857147,-0.1535714285714286,0.020357142857142848,2.6580000000000013,-4.300000000000001,0.5699999999999997,28,176.35658914728663
vi1GPAuvhakg74TUpNoMMUvc,74,33:51.770,33:59.396,Bill Landi,"I mean, what I would put it, it depends on how you define it. If you define it as the actual",7.625999999999976,21,0,0,0,0,1,0.18599999999999994,-0.16433333333333333,0.17899999999999996,1.1159999999999997,-0.986,1.0739999999999998,6,165.22423288749067
vi1GPAuvhakg74TUpNoMMUvc,75,33:59.468,34:02.920,Sriram Krishnan,"improvement, no, defining what needs to happen.",3.451999999999998,7,0,0,0,0,1,0.4630000000000001,0.17000000000000004,0.16200000000000003,0.9260000000000002,0.3400000000000001,0.32400000000000007,2,121.66859791425267
vi1GPAuvhakg74TUpNoMMUvc,76,34:03.420,34:19.460,Bill Landi,"If it's defining on what needs to happen, I think, I think I would, I think I would prioritize some time to understand what, what we might be able to do and what the timeframes that would be pulled down the list.",16.039999999999964,42,0,0,0,0,1,0.260125,-0.187,0.10525000000000005,4.162,-2.992,1.6840000000000008,16,157.10723192019987
vi1GPAuvhakg74TUpNoMMUvc,77,34:19.580,34:22.332,Sriram Krishnan,"I'm saying don't, don't just say prioritize it. Where does it fit?",2.7519999999999527,12,0,1,0,1,2,0.23066666666666666,-0.09733333333333334,0.26533333333333337,0.692,-0.29200000000000004,0.796,3,261.6279069767487
vi1GPAuvhakg74TUpNoMMUvc,78,34:22.476,34:27.828,Bill Landi,One above three. That's all it is. It's not actually doing anything necessarily.,5.351999999999862,13,0,1,0,0,3,0.2413333333333334,-0.37333333333333335,-0.10333333333333335,0.7240000000000002,-1.12,-0.31000000000000005,3,145.7399103139051
vi1GPAuvhakg74TUpNoMMUvc,79,34:27.884,36:27.930,Sriram Krishnan,"I mean, it might be, but Bill, that's actually, come on. I mean, we're not saying that we are going to stop any of the things below. Just because we're not prioritizing Genentech delivery doesn't mean if I sign that contract, we're just going to let it fall to the wayside. That's kind of a, we can't say that as a company. We can only do those three things and nothing else. That's not what we're proposing. We're not shutting down Sua at scale deployment. We're not shutting down CKD. That's not the decision we're making here. My point is that if you tell someone these are the priorities, make sure they get done, where would you put it? Above which one? If what you're saying is make sure you spend some time thinking about it, then it's in the right spot. If you're saying that, no, I need to have something like one, two and three have absolute, we need to move forward and here's kind of the goal. Right. We need to make sure we move forward so that we get signature for two sales in 2024. Yeah. We need to make sure that we are ready to go at four conferences in October. We need to make sure that we are ready to go for the two meetings that we have for sua time. Where would you, if you're saying I want to put in, I want to make sure that Barth spends. 4 hours thinking about this, then yeah, then just tell them to spend 4 hours thinking about it. But if you say these are, what is it that we have to make sure and you have a deliverable, you got to prioritize it. That's all we're saying. I think it's important, but I also think everything on this page is important. We haven't, we have a contract from Genentech. If they sign it, guess what? I'm going to make sure it gets delivered right.",120.04599999999982,327,0,6,0,3,26,0.25546153846153835,-0.198173076923077,0.0884423076923077,26.56799999999999,-20.61000000000001,9.198,104,163.4373490162107
vi1GPAuvhakg74TUpNoMMUvc,80,36:29.160,36:42.700,Bill Landi,"It comes down to me, is it more important to get AZ money next year or is it more important to have a working solution that we know could deliver the value we need it to deliver?",13.539999999999964,37,0,0,0,1,1,0.37014285714285716,-0.050571428571428594,0.22114285714285714,5.182,-0.7080000000000003,3.096,14,163.95864106351596
vi1GPAuvhakg74TUpNoMMUvc,81,36:43.400,37:10.750,Sriram Krishnan,"I'll tell you my opinion. If we don't get the AC carve out next year, then we're really not, we shouldn't be focusing on pulmonology, is my answer. Because that means that it wasn't important enough for them to prioritize. We know that there are other priorities that are higher. We've already been told that by a. If they're not willing to carve it out, then I wouldn't, I wouldn't do one a at all. That's my answer.",27.34999999999991,78,0,0,0,0,7,0.26333333333333336,-0.14455555555555558,0.1882222222222222,4.74,-2.6020000000000003,3.388,18,171.11517367458924
vi1GPAuvhakg74TUpNoMMUvc,82,37:13.170,37:15.170,Bill Landi,"Not sure I followed that, at least",2.0,7,0,0,0,0,0,0.44799999999999995,-0.45999999999999996,0.5860000000000001,0.44799999999999995,-0.45999999999999996,0.5860000000000001,1,210.0
vi1GPAuvhakg74TUpNoMMUvc,83,37:15.210,37:51.332,Sriram Krishnan,"in terms of if there's no big contract, if we don't get a carve out, if we're, if we haven't demonstrated enough now to get a carve out, not a contract, a budget line, that if we do things, we will get it. If we don't, if we're not good enough to do that, you're asking is it more important to get money in 25? My recommendation is if AZ is not willing to pay us in 25, based on everything they've seen so far, is not ready to even put a budget item in for us, then why would we build a GDMT solution for Gina four?",36.121999999999844,106,0,1,0,2,3,0.33787096774193537,-0.0943225806451613,0.249741935483871,10.473999999999997,-2.9240000000000004,7.742000000000001,31,176.0699850506624
vi1GPAuvhakg74TUpNoMMUvc,84,37:51.496,38:01.020,Bill Landi,"But if it's as you stated it, then there's no then there's, then what additional work is there to do? Because you're saying if we haven't done enough already for them to sign it, right?",9.523999999999887,35,0,0,0,2,2,0.3688,-0.024399999999999998,0.16760000000000003,1.844,-0.122,0.8380000000000001,5,220.49559008820086
vi1GPAuvhakg74TUpNoMMUvc,85,38:01.060,38:14.960,Sriram Krishnan,"No, we have to measure, we have to make sure that we can present them the information, how to project the Sua data. Right. And we need to make sure that we have a compliant contracting mechanism that they can use so they're comfortable that it can be done",13.900000000000091,49,0,1,0,0,2,0.3413913043478261,-0.2660869565217392,0.12817391304347828,7.852,-6.120000000000001,2.9480000000000004,23,211.5107913669051
vi1GPAuvhakg74TUpNoMMUvc,86,38:17.440,39:36.697,Bill Landi,"and we can move on if you want. But that's my point. I've never understood the AZ money from this perspective. To me, there are two really good reasons for potentially wanting AZ money, and I've never been sure of which of the two reasons is why we prioritize it, which has created some of these prioritization conflicts for me. One reason is we need money. We want the dollars are important. The dollars in and of themselves are important. The other reason is that it's a validation of. Of our business model as a validation that we have, it's been able to demonstrate value. It's sort of a validation that what we're doing is working. Right. To me, my instincts that I've always been more interested in it for the second reason, as a way to validate heading in the right direction. That's right. Also possible that the raw dollars are critical in and of themselves. And since we're talking about maybe needing some bridge funding, it might be that the dollars are.",79.25700000000006,174,0,0,0,0,15,0.34496153846153843,-0.11950000000000001,0.2606153846153845,17.938,-6.214,13.551999999999996,52,131.72338090010967
vi1GPAuvhakg74TUpNoMMUvc,87,39:36.785,39:39.897,Sriram Krishnan,"Well, Bill, just short answer, right.",3.11200000000008,6,0,2,0,0,1,-0.07149999999999998,-0.3045,0.07150000000000001,-0.2859999999999999,-1.218,0.28600000000000003,4,115.68123393315899
vi1GPAuvhakg74TUpNoMMUvc,88,39:40.065,40:01.213,Kanishka Rao,"These two things reflect both of those. Right? If we're doing it for the dollars, we got to do this stuff instead. If we're doing it for the validation, we got to really think through how do we validate our business model? And it may not be Sua if we don't get it for Sui,",21.14800000000014,55,0,0,0,2,4,0.3398666666666666,-0.204,0.10880000000000001,5.097999999999999,-3.0599999999999996,1.6320000000000001,15,156.0431246453555
vi1GPAuvhakg74TUpNoMMUvc,89,40:04.393,40:07.813,Bill Landi,which of the two determines which of those two is the higher priority?,3.4200000000000728,13,0,0,0,1,1,0.392,-0.25499999999999995,0.1925,1.568,-1.0199999999999998,0.77,4,228.07017543859166
vi1GPAuvhakg74TUpNoMMUvc,90,40:10.153,42:52.676,Sriram Krishnan,"The problem is, the problem is the way the pharma thinks. Right. At some point, pharma's got to put up, put up or shut up. And for better or worse, I would love for that to not be October 1, but it is. That's just the way pharma budget cycles work. Is there, will there be money next year if they don't give us a budget line item? Yes, we can use, there's always slush funding and we can get a few hundred thousand bucks here and there like we, like we do always. Right. But if we're willing to say, you know what we're going to spend, we're going to take another couple hundred thousand bucks maybe for something, and then in 26 we're going to really try to push this thing, then the question is, is that we are now spending another year focusing on pulmonology. So then it becomes a strategic question, actually. So from a validation perspective, it's important, right. Is a, does AZ value pulmonology to the extent and pulmonology with diarrhea to the point that they're willing to nothing sign a contract, but willing to say we'll budget some money and see what happens. And if they're not willing to do that, then we have to ask ourselves, why is pulmonology important for us? Right. We still have to do, hmh. We're not going to, you know, we may or may not want to piss, doctor. Fine. That's, that's a, that's a separate question. But I would question. So I'm saying, I'm not saying it's not important. It is absolutely important. And you're absolutely right, Bill. There's a possibility that if we don't spend a few hours in the next few weeks, then maybe we will be behind the eight ball. It is certainly possible, and I'm willing to put it back up in the priority list. I'm just saying, if you tell someone, this is what I need you to get done. I'm not saying. I don't think anyone's saying don't do it. I don't think anyone's saying don't spend time on it. The question is, he's Ganishka's listed out time. This is what I think. These are the order of priorities. And if you feel that putting it fourth is the wrong place, we should put it 1st, 2nd or third. That's a fine discussion. You can even leave it. You don't even have to put it in. Put it up there. My question is, when it was priority four, you questioned it. That means that it needs to go higher. It doesn't belong in three. It's a separate item and we can put it wherever you, wherever we are. We think if it makes you feel comfortable, I'm fine with taking it out of important, but what number does it does?",162.52300000000014,466,0,8,0,3,41,0.25013793103448273,-0.14667586206896557,0.0852689655172414,36.269999999999996,-21.268000000000008,12.364000000000004,145,172.03718858253896
vi1GPAuvhakg74TUpNoMMUvc,91,42:55.296,42:57.756,Bill Landi,"It's a pure, what type of risk you want to accept?",2.4600000000000364,11,0,0,0,1,1,0.22760000000000002,-0.06640000000000004,0.046799999999999974,1.1380000000000001,-0.3320000000000002,0.23399999999999987,5,268.2926829268253
vi1GPAuvhakg74TUpNoMMUvc,92,42:58.936,43:54.046,Scott Weissman,"I want to jump in. I agree with Bill in the sense that we as a company need to be able to prove that we can sufficiently drive GDmT or whatever, some sort of pharma prioritized outcome. The place we are furthest with that is Sua. We don't sign Sua if carve out Sua doesn't exist next year. What do we do with this idea of this business? Because if we go to another area without proving we've been able to do this, does that even make sense? Because then we're starting behind where we are today and trying to rebuild this idea. And I certainly have questions around, is this even feasible to do at scale? How do we de risk the idea? Is this feasible to do at scale? I don't know if that relates, Bill, to what you're asking, but that's the way at least I view it.",55.10999999999967,151,0,0,0,5,11,0.296127659574468,-0.08761702127659574,0.13974468085106384,13.917999999999997,-4.117999999999999,6.5680000000000005,47,164.39847577572226
vi1GPAuvhakg74TUpNoMMUvc,93,43:57.946,44:08.970,Sriram Krishnan,"I'm actually very, maybe this is the easy answer, take it out of important, but if not, carve out, take out one back up there as item four. I think, I think it's a priority.",11.023999999999887,35,0,1,0,0,2,0.37384615384615383,-0.18661538461538463,0.048923076923076916,4.859999999999999,-2.426,0.6359999999999999,13,190.49346879535756
vi1GPAuvhakg74TUpNoMMUvc,94,44:09.058,44:22.366,Kanishka Rao,"We'll make it. We should, look, we're just trying to make a decision. I think it's not how we make this decision on priorities is nail it down.",13.307999999999993,28,0,1,0,0,3,0.228,-0.14577777777777778,0.08822222222222217,2.052,-1.312,0.7939999999999996,9,126.23985572587924
vi1GPAuvhakg74TUpNoMMUvc,95,44:23.386,44:53.160,Bill Landi,"Let me just ask a question. What is more important? Is it more important that we convince AstraZeneca that there's enough value in here for them to pay a good amount of money? Or is it more important for us to prove to ourselves that we actually will be able to deliver value, the former right now. Okay, then I completely agree with this prioritization.",29.773999999999887,65,0,2,0,2,5,0.4248571428571428,-0.06457142857142859,0.32799999999999996,8.921999999999999,-1.3560000000000003,6.887999999999999,21,130.9867669779007
vi1GPAuvhakg74TUpNoMMUvc,96,44:53.248,44:54.296,Kanishka Rao,"Okay, cool.",1.0479999999997744,2,0,0,0,0,1,0.77,0.08000000000000007,0.562,0.77,0.08000000000000007,0.562,1,114.50381679391778
vi1GPAuvhakg74TUpNoMMUvc,97,44:54.336,44:56.516,Scott Weissman,"Yes, that was the statement.",2.180000000000291,5,0,0,0,0,1,0.3759999999999999,0.21599999999999997,0.6499999999999999,0.3759999999999999,0.21599999999999997,0.6499999999999999,1,137.6146788990642
vi1GPAuvhakg74TUpNoMMUvc,98,44:57.576,45:02.976,Kanishka Rao,"It is critically important, but the other one is the higher priority, so I.",5.400000000000091,14,0,1,0,0,1,0.434,-0.10319999999999999,0.21679999999999996,2.17,-0.5159999999999999,1.0839999999999999,5,155.55555555555296
vi1GPAuvhakg74TUpNoMMUvc,99,45:03.896,45:07.346,Bill Landi,Think we just have to. Then I'll shut up.,3.449999999999818,9,0,1,0,0,2,0.18866666666666668,-0.234,0.014666666666666642,0.5660000000000001,-0.7020000000000001,0.04399999999999993,3,156.52173913044302
vi1GPAuvhakg74TUpNoMMUvc,100,45:09.326,45:25.686,Kanishka Rao,Let me do two quick things. And I know we're over time. Which of these things can we drop or pull some of this team back from?,16.360000000000127,27,0,0,0,1,3,0.14846153846153845,-0.19923076923076918,-0.03261538461538463,1.9299999999999997,-2.5899999999999994,-0.42400000000000015,13,99.02200488997478
vi1GPAuvhakg74TUpNoMMUvc,101,45:25.766,45:26.838,Bill Landi,The reality is.,1.0720000000001164,3,0,0,0,0,1,0.5720000000000001,-0.27,0.5740000000000001,0.5720000000000001,-0.27,0.5740000000000001,1,167.91044776117582
vi1GPAuvhakg74TUpNoMMUvc,102,45:26.942,45:40.626,Kanishka Rao,"You mean at the leadership level, almost all of this just us. It is not tech resources. There's a part of this that is going to be tech resources of Bill.",13.684000000000196,31,0,1,0,0,3,0.2474,-0.19360000000000002,0.25220000000000004,2.474,-1.9360000000000002,2.5220000000000002,10,135.92516807950696
vi1GPAuvhakg74TUpNoMMUvc,103,45:41.086,45:46.066,Sriram Krishnan,"No, three a has tech resources in it. Three a has.",4.980000000000018,11,0,0,0,0,2,0.29700000000000004,-0.35550000000000004,0.056499999999999995,1.1880000000000002,-1.4220000000000002,0.22599999999999998,4,132.5301204819272
vi1GPAuvhakg74TUpNoMMUvc,104,45:46.606,45:48.366,Bill Landi,Three a has a lot of tech resources.,1.7599999999997635,8,0,0,0,0,1,0.23600000000000004,-0.36050000000000004,0.05299999999999999,0.9440000000000002,-1.4420000000000002,0.21199999999999997,4,272.72727272730936
vi1GPAuvhakg74TUpNoMMUvc,105,45:48.406,45:49.670,Sriram Krishnan,A lot of tech resources.,1.2640000000001237,5,0,0,0,0,1,0.2126666666666667,-0.2973333333333334,0.15266666666666664,0.6380000000000001,-0.8920000000000001,0.45799999999999996,3,237.34177215187552
vi1GPAuvhakg74TUpNoMMUvc,106,45:49.838,45:50.706,Kanishka Rao,Okay.,0.8679999999999382,1,0,0,0,0,1,,,,0.0,0.0,0.0,0,69.12442396313857
vi1GPAuvhakg74TUpNoMMUvc,107,45:53.246,46:06.926,Bill Landi,And I agree with everything. Everything else I agree with. Yeah. And determining improvement also doesn't. It's kind of this more this team probably.,13.679999999999836,24,0,0,0,0,5,0.6896,-0.3116,0.2028,3.448,-1.5579999999999998,1.014,5,105.2631578947381
vi1GPAuvhakg74TUpNoMMUvc,108,46:06.966,46:09.854,Sriram Krishnan,"Although maybe, you know, maybe pull Alex into that.",2.88799999999992,9,0,0,0,0,1,0.21500000000000002,0.04600000000000004,0.17699999999999994,0.43000000000000005,0.09200000000000008,0.35399999999999987,2,186.9806094182877
vi1GPAuvhakg74TUpNoMMUvc,109,46:09.950,46:13.106,Bill Landi,Yeah. With the exception of Alex. Yeah.,3.156000000000404,7,0,0,0,0,3,-0.062000000000000055,0.19999999999999996,0.08800000000000008,-0.062000000000000055,0.19999999999999996,0.08800000000000008,1,133.07984790872823
vi1GPAuvhakg74TUpNoMMUvc,110,46:16.486,46:17.226,Kanishka Rao,So.,0.7400000000002365,1,0,1,0,0,1,,,,0.0,0.0,0.0,0,81.08108108105517
vi1GPAuvhakg74TUpNoMMUvc,111,46:17.926,46:24.286,Bill Landi,"And then nobody's talking about developing anything right now for the. For one a, one b.",6.360000000000127,16,0,0,0,0,2,0.3285,-0.23850000000000005,0.08199999999999996,1.314,-0.9540000000000002,0.32799999999999985,4,150.94339622641206
vi1GPAuvhakg74TUpNoMMUvc,112,46:25.266,46:29.566,Kanishka Rao,Yeah. I could argue it's more important than some of these things.,4.299999999999727,12,0,0,0,0,2,-0.040666666666666705,0.1186666666666667,0.15266666666666664,-0.12200000000000011,0.3560000000000001,0.45799999999999996,3,167.4418604651269
vi1GPAuvhakg74TUpNoMMUvc,113,46:29.866,46:33.386,Bill Landi,That's the point. There's nothing to do yet because we have to.,3.519999999999982,12,0,0,0,0,2,0.278,-0.24666666666666662,0.04,0.8340000000000001,-0.7399999999999999,0.12,3,204.5454545454556
vi1GPAuvhakg74TUpNoMMUvc,114,46:33.546,46:34.074,Kanishka Rao,Yeah.,0.5280000000002474,1,0,0,0,0,1,,,,0.0,0.0,0.0,0,113.6363636363104
vi1GPAuvhakg74TUpNoMMUvc,115,46:34.170,46:37.594,Bill Landi,There's no way developing them because we haven't determined them yet.,3.423999999999978,11,0,0,0,0,1,0.38199999999999995,-0.07333333333333332,0.20466666666666666,1.146,-0.21999999999999997,0.614,3,192.75700934579564
vi1GPAuvhakg74TUpNoMMUvc,116,46:37.770,47:03.816,Kanishka Rao,"But we're rotating a lot on how we allocate like five people's time. There's another, like five people that we're not talking about, I guess. And that's where like, this stuff comes down. Right. Like, and when you think about from, well, all right, this is, this is not their time. This is still us. And this is. We all agree this has to happen still, right?",26.04599999999982,67,0,5,0,1,8,0.29710000000000003,-0.29390000000000005,-0.0047000000000000045,5.942,-5.878000000000001,-0.09400000000000008,20,154.3423174383793
vi1GPAuvhakg74TUpNoMMUvc,117,47:05.236,47:08.816,Bill Landi,"That has to happen. Right. I mean, we're dead without that, aren't we?",3.5799999999999272,13,0,0,0,1,3,-0.045499999999999985,-0.02849999999999997,0.037500000000000006,-0.18199999999999994,-0.11399999999999988,0.15000000000000002,4,217.87709497207146
vi1GPAuvhakg74TUpNoMMUvc,118,47:09.316,47:16.905,Kanishka Rao,"Yeah. Let's just all agree this is going to happen, Baruch.",7.5890000000003965,11,0,1,0,0,2,0.5830000000000001,-0.06999999999999995,0.09600000000000009,1.1660000000000001,-0.1399999999999999,0.19200000000000017,2,86.96797997100613
vi1GPAuvhakg74TUpNoMMUvc,119,47:19.765,47:21.341,Bill Landi,And that's just the cost of doing business.,1.5760000000000218,8,0,1,0,0,1,0.052999999999999936,-0.011000000000000065,0.194,0.10599999999999987,-0.02200000000000013,0.388,2,304.5685279187775
vi1GPAuvhakg74TUpNoMMUvc,120,47:21.413,47:41.836,Kanishka Rao,"Almost. Yes. The CKD AI pilot, these are all the primary tech resource things. And let's put in the other. Maybe it's just this is tech prioritization.",20.422999999999774,27,0,1,0,0,5,0.21725000000000003,-0.17825,0.15775,1.7380000000000002,-1.426,1.262,8,79.32233266415403
vi1GPAuvhakg74TUpNoMMUvc,121,47:44.696,47:50.756,Sriram Krishnan,"Well, not really, because those three things are going to involve the people above, too.",6.059999999999945,15,0,1,0,0,1,0.235,-0.3175,-0.013500000000000012,0.94,-1.27,-0.05400000000000005,4,148.51485148514985
vi1GPAuvhakg74TUpNoMMUvc,122,47:51.656,48:06.116,Kanishka Rao,"Yeah. And we should figure out which of these things we can pare down because, I mean, it'd be beautiful if all we focused on the next three week was these things. From our team.",14.460000000000036,35,0,0,0,0,3,0.15866666666666668,-0.3146666666666667,-0.08166666666666667,1.9040000000000001,-3.7760000000000002,-0.98,12,145.22821576763448
vi1GPAuvhakg74TUpNoMMUvc,123,48:06.616,48:27.196,Sriram Krishnan,"So currently. Yeah, currently. Right. Oh, you mean in terms of how to. I mean, part of it is that we need to push this implementation down to other folks to run. Right. And I think we've got that. So Sua at scale deployment, Alex has this pretty well covered.",20.579999999999927,50,0,3,0,0,8,0.08812500000000001,-0.13237500000000002,0.058375,1.4100000000000001,-2.1180000000000003,0.934,16,145.7725947521871
vi1GPAuvhakg74TUpNoMMUvc,124,48:27.496,48:27.848,Bill Landi,Yeah.,0.35199999999986176,1,0,0,0,0,1,,,,0.0,0.0,0.0,0,170.4545454546124
vi1GPAuvhakg74TUpNoMMUvc,125,48:27.872,48:34.476,Sriram Krishnan,"I mean, yeah. Right now CKD AI pilot is Tyler's.",6.604000000000269,10,0,0,0,0,2,0.2453333333333333,-0.0006666666666666302,0.3773333333333333,0.7359999999999999,-0.0019999999999998908,1.132,3,90.85402786189817
vi1GPAuvhakg74TUpNoMMUvc,126,48:35.976,48:38.476,Bill Landi,"But it's also on hold, isn't it? I thought.",2.5,9,0,0,0,1,2,0.22800000000000004,-0.395,-0.06500000000000006,0.45600000000000007,-0.79,-0.13000000000000012,2,216.0
vi1GPAuvhakg74TUpNoMMUvc,127,48:39.136,48:45.376,Sriram Krishnan,"No, they're working. It's working. We're starting bi weekly meetings with Colvin out.",6.2400000000002365,13,0,0,0,0,3,0.4013333333333333,-0.028000000000000063,0.021333333333333277,1.204,-0.08400000000000019,0.06399999999999983,3,124.99999999999527
vi1GPAuvhakg74TUpNoMMUvc,128,48:45.496,48:50.064,Bill Landi,I heard. I thought we needed. We're going to need IRB approval.,4.567999999999756,12,0,0,0,0,3,0.41050000000000003,-0.1545,0.1695,1.6420000000000001,-0.618,0.678,4,157.61821366025362
vi1GPAuvhakg74TUpNoMMUvc,129,48:50.200,49:32.146,Sriram Krishnan,"Yeah, yeah. So we have to march towards IRB, approve an IRB presentation in the next month. Now the CKD AI pilot. So the issue becomes like how much do Barth and I mean, we were involved in a weekly meeting, but how involved do you get in to try to. There's sort of relationship building and stuff like that that goes on. Right. Part of this is do we spend Bart's time flying to San Diego to present at a conference? There's questions we can ask.",41.94600000000037,87,0,4,0,1,8,0.35193333333333326,-0.07373333333333336,0.09066666666666665,10.557999999999998,-2.2120000000000006,2.7199999999999993,30,124.44571592046807
vi1GPAuvhakg74TUpNoMMUvc,130,49:34.606,49:40.854,Kanishka Rao,"Yeah. My gut is no on ASN, given these other priorities.",6.2479999999995925,11,0,0,0,0,2,-0.12000000000000005,-0.403,-0.377,-0.2400000000000001,-0.806,-0.754,2,105.6338028169083
vi1GPAuvhakg74TUpNoMMUvc,131,49:41.030,49:45.146,Sriram Krishnan,"Yeah. And so Lazarus, only 50 50 ongoing.",4.1159999999999854,6,0,1,0,0,2,0.3480000000000001,-0.03200000000000003,0.1120000000000001,0.3480000000000001,-0.03200000000000003,0.1120000000000001,1,87.46355685131226
vi1GPAuvhakg74TUpNoMMUvc,132,49:45.606,49:50.566,Kanishka Rao,Yeah. And so I think what we say is Tim's gonna go cover that.,4.959999999999582,14,0,1,0,0,2,0.11599999999999999,-0.3005,0.007499999999999979,0.46399999999999997,-1.202,0.029999999999999916,4,169.3548387096917
vi1GPAuvhakg74TUpNoMMUvc,133,49:51.546,49:59.246,Sriram Krishnan,"And I think if you do that and you can run these three with me overseeing it, and it's pretty straightforward.",7.700000000000273,21,0,0,0,0,1,0.4194285714285715,-0.14457142857142857,-0.008857142857142817,2.9360000000000004,-1.012,-0.06199999999999972,7,163.63636363635783
vi1GPAuvhakg74TUpNoMMUvc,134,50:01.466,50:19.080,Bill Landi,"I just want to clarify because I'm not sure about Genentech one, but the Sua one, if Michael and Vikram get fully pulled into three a. I don't know that, Alex.",17.614000000000033,31,0,1,0,0,2,0.3448888888888889,-0.18644444444444444,0.17400000000000002,3.104,-1.678,1.566,9,105.59781991597573
vi1GPAuvhakg74TUpNoMMUvc,135,50:19.248,50:51.708,Sriram Krishnan,"Yeah, I actually, the part of what we need to. You're absolutely correct. I think one and three are covered. Alex can run it. Yeah, but there's work and it's actually not Tyler, Lennar and Madeline. There's a whole bunch of people involved. CKD you just leave it at Tyler for now, Kanishka, because there are people involved. The thing that we had raised. You're absolutely right, Bill. It's a good point. Depending on what Barth is looking for in three a, it will impact.",32.460000000000036,85,0,3,0,0,11,0.23108333333333334,-0.2186666666666667,0.03166666666666667,5.546,-5.248000000000001,0.76,24,157.1164510166357
